asin,reviewTime,Number_of_reviews
0439023513,2013-03-25,6
0439023513,2013-03-26,7
0439023513,2013-03-27,5
0439023513,2013-03-28,6
0439023513,2013-03-29,9
0439023513,2013-03-30,4
0439023513,2013-03-31,6
0439023513,2013-04-01,4
0439023513,2013-04-02,4
0439023513,2013-04-03,8
0439023513,2013-04-04,10
0439023513,2013-04-05,4
0439023513,2013-04-06,5
0439023513,2013-04-07,4
0439023513,2013-04-08,6
0439023513,2013-04-09,8
0439023513,2013-04-10,9
0439023513,2013-04-11,1
0439023513,2013-04-12,5
0439023513,2013-04-13,5
0439023513,2013-04-14,4
0439023513,2013-04-15,4
0439023513,2013-04-16,3
0439023513,2013-04-17,4
0439023513,2013-04-18,3
0439023513,2013-04-19,5
0439023513,2013-04-20,3
0439023513,2013-04-21,5
0439023513,2013-04-22,5
0439023513,2013-04-23,5
0439023513,2013-04-24,4
0439023513,2013-04-25,3
0439023513,2013-04-26,1
0439023513,2013-04-27,7
0439023513,2013-04-28,8
0439023513,2013-04-29,4
0439023513,2013-04-30,3
0439023513,2013-05-01,3
0439023513,2013-05-02,6
0439023513,2013-05-03,3
0439023513,2013-05-04,4
0439023513,2013-05-05,1
0439023513,2013-05-06,5
0439023513,2013-05-07,3
0439023513,2013-05-08,1
0439023513,2013-05-09,4
0439023513,2013-05-10,9
0439023513,2013-05-11,4
0439023513,2013-05-12,3
0439023513,2013-05-13,6
0439023513,2013-05-14,8
0439023513,2013-05-15,4
0439023513,2013-05-16,3
0439023513,2013-05-17,7
0439023513,2013-05-18,2
0439023513,2013-05-19,7
0439023513,2013-05-20,3
0439023513,2013-05-21,3
0439023513,2013-05-22,1
0439023513,2013-05-23,2
0439023513,2013-05-24,2
0439023513,2013-05-25,5
0439023513,2013-05-26,5
0439023513,2013-05-27,6
0439023513,2013-05-28,2
0439023513,2013-05-29,5
0439023513,2013-05-30,1
0439023513,2013-05-31,4
0439023513,2013-06-01,4
0439023513,2013-06-02,3
0439023513,2013-06-03,4
0439023513,2013-06-04,3
0439023513,2013-06-05,1
0439023513,2013-06-06,5
0439023513,2013-06-07,5
0439023513,2013-06-08,3
0439023513,2013-06-09,2
0439023513,2013-06-10,5
0439023513,2013-06-11,1
0439023513,2013-06-12,2
0439023513,2013-06-13,6
0439023513,2013-06-14,4
0439023513,2013-06-15,2
0439023513,2013-06-16,5
0439023513,2013-06-17,5
0439023513,2013-06-18,3
0439023513,2013-06-19,6
0439023513,2013-06-20,5
0439023513,2013-06-21,2
0439023513,2013-06-22,4
0439023513,2013-06-23,6
0439023513,2013-06-24,3
0439023513,2013-06-25,4
0439023513,2013-06-26,6
0439023513,2013-06-27,5
0439023513,2013-06-28,2
0439023513,2013-06-29,2
0439023513,2013-06-30,1
0439023513,2013-07-01,5
0439023513,2013-07-02,8
0439023513,2013-07-03,2
0439023513,2013-07-04,1
0439023513,2013-07-05,2
0439023513,2013-07-06,1
0439023513,2013-07-07,3
0439023513,2013-07-08,4
0439023513,2013-07-09,2
0439023513,2013-07-10,3
0439023513,2013-07-11,3
0439023513,2013-07-12,1
0439023513,2013-07-13,3
0439023513,2013-07-14,6
0439023513,2013-07-15,6
0439023513,2013-07-16,2
0439023513,2013-07-17,4
0439023513,2013-07-18,2
0439023513,2013-07-19,8
0439023513,2013-07-20,5
0439023513,2013-07-21,5
0439023513,2013-07-22,6
0439023513,2013-07-23,5
0439023513,2013-07-24,3
0439023513,2013-07-25,2
0439023513,2013-07-26,1
0439023513,2013-07-27,3
0439023513,2013-07-28,2
0439023513,2013-07-29,2
0439023513,2013-07-30,5
0439023513,2013-08-01,2
0439023513,2013-08-02,3
0439023513,2013-08-03,2
0439023513,2013-08-04,5
0439023513,2013-08-05,3
0439023513,2013-08-06,2
0439023513,2013-08-07,4
0439023513,2013-08-08,3
0439023513,2013-08-09,3
0439023513,2013-08-10,3
0439023513,2013-08-11,5
0439023513,2013-08-12,1
0439023513,2013-08-13,3
0439023513,2013-08-14,4
0439023513,2013-08-15,4
0439023513,2013-08-16,2
0439023513,2013-08-17,2
0439023513,2013-08-18,3
0439023513,2013-08-19,1
0439023513,2013-08-20,4
0439023513,2013-08-21,5
0439023513,2013-08-22,1
0439023513,2013-08-24,2
0439023513,2013-08-25,1
0439023513,2013-08-26,3
0439023513,2013-08-27,1
0439023513,2013-08-28,1
0439023513,2013-08-29,5
0439023513,2013-08-30,2
0439023513,2013-08-31,1
0439023513,2013-09-01,1
0439023513,2013-09-02,4
0439023513,2013-09-03,6
0439023513,2013-09-04,4
0439023513,2013-09-05,4
0439023513,2013-09-06,2
0439023513,2013-09-07,4
0439023513,2013-09-08,2
0439023513,2013-09-09,2
0439023513,2013-09-10,1
0439023513,2013-09-11,1
0439023513,2013-09-13,2
0439023513,2013-09-14,2
0439023513,2013-09-15,4
0439023513,2013-09-16,5
0439023513,2013-09-17,2
0439023513,2013-09-18,1
0439023513,2013-09-19,4
0439023513,2013-09-20,2
0439023513,2013-09-21,5
0439023513,2013-09-22,2
0439023513,2013-09-24,3
0439023513,2013-09-25,4
0439023513,2013-09-26,1
0439023513,2013-09-27,1
0439023513,2013-09-28,2
0439023513,2013-09-29,3
0439023513,2013-09-30,2
0439023513,2013-10-02,5
0439023513,2013-10-03,3
0439023513,2013-10-04,3
0439023513,2013-10-05,2
0439023513,2013-10-06,2
0439023513,2013-10-07,6
0439023513,2013-10-08,1
0439023513,2013-10-09,5
0439023513,2013-10-10,2
0439023513,2013-10-11,2
0439023513,2013-10-12,3
0439023513,2013-10-13,5
0439023513,2013-10-14,2
0439023513,2013-10-15,1
0439023513,2013-10-16,3
0439023513,2013-10-17,2
0439023513,2013-10-18,3
0439023513,2013-10-19,2
0439023513,2013-10-20,2
0439023513,2013-10-21,1
0439023513,2013-10-22,1
0439023513,2013-10-23,1
0439023513,2013-10-24,1
0439023513,2013-10-25,1
0439023513,2013-10-26,3
0439023513,2013-10-27,1
0439023513,2013-10-28,5
0439023513,2013-10-29,1
0439023513,2013-10-30,8
0439023513,2013-11-02,2
0439023513,2013-11-03,2
0439023513,2013-11-04,6
0439023513,2013-11-05,2
0439023513,2013-11-06,4
0439023513,2013-11-07,2
0439023513,2013-11-08,2
0439023513,2013-11-09,1
0439023513,2013-11-10,2
0439023513,2013-11-11,3
0439023513,2013-11-12,4
0439023513,2013-11-13,2
0439023513,2013-11-14,6
0439023513,2013-11-16,2
0439023513,2013-11-17,3
0439023513,2013-11-18,4
0439023513,2013-11-19,6
0439023513,2013-11-20,3
0439023513,2013-11-21,1
0439023513,2013-11-22,5
0439023513,2013-11-24,6
0439023513,2013-11-25,5
0439023513,2013-11-26,1
0439023513,2013-11-27,7
0439023513,2013-11-28,2
0439023513,2013-11-29,6
0439023513,2013-11-30,3
0439023513,2013-12-01,4
0439023513,2013-12-02,11
0439023513,2013-12-03,8
0439023513,2013-12-04,6
0439023513,2013-12-05,8
0439023513,2013-12-06,4
0439023513,2013-12-07,10
0439023513,2013-12-08,8
0439023513,2013-12-09,5
0439023513,2013-12-10,5
0439023513,2013-12-11,7
0439023513,2013-12-12,10
0439023513,2013-12-13,7
0439023513,2013-12-14,4
0439023513,2013-12-15,8
0439023513,2013-12-16,6
0439023513,2013-12-17,5
0439023513,2013-12-18,5
0439023513,2013-12-19,6
0439023513,2013-12-20,7
0439023513,2013-12-21,6
0439023513,2013-12-22,3
0439023513,2013-12-23,9
0439023513,2013-12-24,3
0439023513,2013-12-25,6
0439023513,2013-12-26,11
0439023513,2013-12-27,5
0439023513,2013-12-28,5
0439023513,2013-12-29,10
0439023513,2013-12-30,8
0439023513,2013-12-31,7
0439023513,2014-01-01,8
0439023513,2014-01-02,3
0439023513,2014-01-03,9
0439023513,2014-01-04,7
0439023513,2014-01-05,7
0439023513,2014-01-06,6
0439023513,2014-01-07,1
0439023513,2014-01-08,15
0439023513,2014-01-09,10
0439023513,2014-01-10,6
0439023513,2014-01-11,9
0439023513,2014-01-12,9
0439023513,2014-01-13,7
0439023513,2014-01-14,8
0439023513,2014-01-15,6
0439023513,2014-01-16,1
0439023513,2014-01-17,3
0439023513,2014-01-18,13
0439023513,2014-01-19,9
0439023513,2014-01-20,8
0439023513,2014-01-21,6
0439023513,2014-01-22,2
0439023513,2014-01-23,5
0439023513,2014-01-24,5
0439023513,2014-01-25,8
0439023513,2014-01-26,3
0439023513,2014-01-27,5
0439023513,2014-01-28,14
0439023513,2014-01-29,6
0439023513,2014-01-30,6
0439023513,2014-01-31,2
0439023513,2014-02-01,2
0439023513,2014-02-02,5
0439023513,2014-02-03,9
0439023513,2014-02-04,3
0439023513,2014-02-05,5
0439023513,2014-02-06,7
0439023513,2014-02-07,5
0439023513,2014-02-08,6
0439023513,2014-02-09,7
0439023513,2014-02-10,4
0439023513,2014-02-11,4
0439023513,2014-02-12,5
0439023513,2014-02-13,3
0439023513,2014-02-14,5
0439023513,2014-02-15,2
0439023513,2014-02-16,5
0439023513,2014-02-17,6
0439023513,2014-02-18,6
0439023513,2014-02-19,3
0439023513,2014-02-20,5
0439023513,2014-02-22,3
0439023513,2014-02-23,3
0439023513,2014-02-24,3
0439023513,2014-02-25,2
0439023513,2014-02-26,5
0439023513,2014-02-27,4
0439023513,2014-02-28,1
0439023513,2014-03-01,1
0439023513,2014-03-02,4
0439023513,2014-03-03,3
0439023513,2014-03-04,4
0439023513,2014-03-05,2
0439023513,2014-03-06,6
0439023513,2014-03-07,1
0439023513,2014-03-08,4
0439023513,2014-03-09,3
0439023513,2014-03-10,9
0439023513,2014-03-11,2
0439023513,2014-03-12,2
0439023513,2014-03-13,6
0439023513,2014-03-14,5
0439023513,2014-03-15,3
0439023513,2014-03-16,3
0439023513,2014-03-17,4
0439023513,2014-03-18,6
0439023513,2014-03-19,9
0439023513,2014-03-20,6
0439023513,2014-03-21,7
0439023513,2014-03-22,4
0439023513,2014-03-23,5
0439023513,2014-03-24,1
0439023513,2014-03-25,6
0439023513,2014-03-26,4
0439023513,2014-03-27,7
0439023513,2014-03-28,5
0439023513,2014-03-29,6
0439023513,2014-03-30,2
0439023513,2014-03-31,9
0439023513,2014-04-01,2
0439023513,2014-04-02,5
0439023513,2014-04-03,2
0439023513,2014-04-04,2
0439023513,2014-04-05,4
0439023513,2014-04-06,5
0439023513,2014-04-07,6
0439023513,2014-04-09,4
0439023513,2014-04-10,3
0439023513,2014-04-11,3
0439023513,2014-04-12,2
0439023513,2014-04-13,4
0439023513,2014-04-14,6
0439023513,2014-04-15,5
0439023513,2014-04-16,4
0439023513,2014-04-17,2
0439023513,2014-04-18,2
0439023513,2014-04-19,2
0439023513,2014-04-20,6
0439023513,2014-04-21,7
0439023513,2014-04-22,2
0439023513,2014-04-23,2
0439023513,2014-04-24,2
0439023513,2014-04-25,2
0439023513,2014-04-26,3
0439023513,2014-04-27,4
0439023513,2014-04-28,4
0439023513,2014-04-29,3
0439023513,2014-04-30,5
0439023513,2014-05-01,3
0439023513,2014-05-02,3
0439023513,2014-05-03,2
0439023513,2014-05-04,3
0439023513,2014-05-05,5
0439023513,2014-05-06,4
0439023513,2014-05-07,1
0439023513,2014-05-08,5
0439023513,2014-05-09,1
0439023513,2014-05-10,2
0439023513,2014-05-11,3
0439023513,2014-05-12,4
0439023513,2014-05-13,4
0439023513,2014-05-14,4
0439023513,2014-05-15,5
0439023513,2014-05-16,1
0439023513,2014-05-17,1
0439023513,2014-05-18,3
0439023513,2014-05-19,4
0439023513,2014-05-20,2
0439023513,2014-05-21,1
0439023513,2014-05-22,2
0439023513,2014-05-23,6
0439023513,2014-05-24,3
0439023513,2014-05-25,5
0439023513,2014-05-26,4
0439023513,2014-05-27,2
0439023513,2014-05-28,6
0439023513,2014-05-29,4
0439023513,2014-05-30,2
0439023513,2014-05-31,1
0439023513,2014-06-01,7
0439023513,2014-06-02,3
0439023513,2014-06-03,4
0439023513,2014-06-04,1
0439023513,2014-06-05,2
0439023513,2014-06-06,1
0439023513,2014-06-07,1
0439023513,2014-06-08,1
0439023513,2014-06-10,2
0439023513,2014-06-11,3
0439023513,2014-06-12,1
0439023513,2014-06-13,4
0439023513,2014-06-14,3
0439023513,2014-06-16,5
0439023513,2014-06-17,3
0439023513,2014-06-18,3
0439023513,2014-06-20,4
0439023513,2014-06-21,1
0439023513,2014-06-22,1
0439023513,2014-06-23,1
0439023513,2014-06-24,2
0439023513,2014-06-26,1
0439023513,2014-06-27,3
0439023513,2014-06-28,5
0439023513,2014-06-30,1
0439023513,2014-07-02,1
0439023513,2014-07-03,3
0439023513,2014-07-04,4
0439023513,2014-07-05,4
0439023513,2014-07-06,3
0439023513,2014-07-07,3
0439023513,2014-07-08,5
0439023513,2014-07-10,1
0439023513,2014-07-11,1
0849922070,2010-09-21,1
0849922070,2010-09-23,3
0849922070,2010-09-25,1
0849922070,2010-09-26,1
0849922070,2010-09-27,1
0849922070,2010-09-28,1
0849922070,2010-10-01,1
0849922070,2010-10-07,1
0849922070,2010-10-08,1
0849922070,2010-10-13,1
0849922070,2010-10-16,1
0849922070,2010-10-20,4
0849922070,2010-10-21,2
0849922070,2010-10-27,2
0849922070,2010-10-29,2
0849922070,2010-10-30,2
0849922070,2010-11-01,5
0849922070,2010-11-02,8
0849922070,2010-11-03,4
0849922070,2010-11-04,2
0849922070,2010-11-05,2
0849922070,2010-11-06,1
0849922070,2010-11-07,2
0849922070,2010-11-09,2
0849922070,2010-11-10,3
0849922070,2010-11-12,1
0849922070,2010-11-15,4
0849922070,2010-11-16,2
0849922070,2010-11-18,5
0849922070,2010-11-19,2
0849922070,2010-11-20,3
0849922070,2010-11-22,1
0849922070,2010-11-26,1
0849922070,2010-11-30,1
0849922070,2010-12-02,2
0849922070,2010-12-04,1
0849922070,2010-12-06,1
0849922070,2010-12-10,1
0849922070,2010-12-12,1
0849922070,2010-12-13,1
0849922070,2010-12-14,1
0849922070,2010-12-15,1
0849922070,2010-12-17,1
0849922070,2010-12-19,1
0849922070,2010-12-21,3
0849922070,2010-12-22,1
0849922070,2010-12-24,1
0849922070,2010-12-28,1
0849922070,2010-12-30,1
0849922070,2010-12-31,4
0849922070,2011-01-01,1
0849922070,2011-01-03,3
0849922070,2011-01-05,3
0849922070,2011-01-06,3
0849922070,2011-01-07,1
0849922070,2011-01-08,4
0849922070,2011-01-10,2
0849922070,2011-01-11,1
0849922070,2011-01-14,4
0849922070,2011-01-17,1
0849922070,2011-01-19,2
0849922070,2011-01-20,1
0849922070,2011-01-21,1
0849922070,2011-01-22,2
0849922070,2011-01-23,2
0849922070,2011-01-25,1
0849922070,2011-01-27,1
0849922070,2011-01-28,1
0849922070,2011-01-30,1
0849922070,2011-02-02,1
0849922070,2011-02-03,1
0849922070,2011-02-04,4
0849922070,2011-02-05,5
0849922070,2011-02-06,4
0849922070,2011-02-07,3
0849922070,2011-02-08,4
0849922070,2011-02-09,3
0849922070,2011-02-10,3
0849922070,2011-02-11,3
0849922070,2011-02-13,3
0849922070,2011-02-14,2
0849922070,2011-02-16,1
0849922070,2011-02-17,1
0849922070,2011-02-18,1
0849922070,2011-02-19,1
0849922070,2011-02-21,2
0849922070,2011-02-22,2
0849922070,2011-02-23,2
0849922070,2011-02-24,1
0849922070,2011-02-25,2
0849922070,2011-02-26,1
0849922070,2011-02-27,3
0849922070,2011-02-28,1
0849922070,2011-03-02,1
0849922070,2011-03-03,5
0849922070,2011-03-04,2
0849922070,2011-03-05,4
0849922070,2011-03-06,1
0849922070,2011-03-07,3
0849922070,2011-03-09,1
0849922070,2011-03-10,1
0849922070,2011-03-11,4
0849922070,2011-03-16,1
0849922070,2011-03-17,1
0849922070,2011-03-18,3
0849922070,2011-03-19,4
0849922070,2011-03-20,7
0849922070,2011-03-21,3
0849922070,2011-03-22,5
0849922070,2011-03-23,1
0849922070,2011-03-24,7
0849922070,2011-03-25,3
0849922070,2011-03-26,2
0849922070,2011-03-27,3
0849922070,2011-03-28,5
0849922070,2011-03-29,2
0849922070,2011-03-30,1
0849922070,2011-03-31,7
0849922070,2011-04-01,6
0849922070,2011-04-02,1
0849922070,2011-04-03,4
0849922070,2011-04-04,3
0849922070,2011-04-05,3
0849922070,2011-04-06,3
0849922070,2011-04-08,2
0849922070,2011-04-09,2
0849922070,2011-04-10,3
0849922070,2011-04-11,2
0849922070,2011-04-12,5
0849922070,2011-04-13,2
0849922070,2011-04-14,1
0849922070,2011-04-15,3
0849922070,2011-04-16,1
0849922070,2011-04-17,2
0849922070,2011-04-18,2
0849922070,2011-04-19,2
0849922070,2011-04-20,5
0849922070,2011-04-21,2
0849922070,2011-04-22,5
0849922070,2011-04-23,4
0849922070,2011-04-24,3
0849922070,2011-04-25,3
0849922070,2011-04-26,4
0849922070,2011-04-27,5
0849922070,2011-04-28,5
0849922070,2011-04-29,2
0849922070,2011-04-30,3
0849922070,2011-05-02,6
0849922070,2011-05-03,2
0849922070,2011-05-04,2
0849922070,2011-05-05,1
0849922070,2011-05-06,4
0849922070,2011-05-07,2
0849922070,2011-05-08,3
0849922070,2011-05-09,6
0849922070,2011-05-10,2
0849922070,2011-05-11,5
0849922070,2011-05-12,1
0849922070,2011-05-14,2
0849922070,2011-05-15,2
0849922070,2011-05-16,1
0849922070,2011-05-18,2
0849922070,2011-05-19,2
0849922070,2011-05-20,4
0849922070,2011-05-21,1
0849922070,2011-05-22,1
0849922070,2011-05-23,2
0849922070,2011-05-24,2
0849922070,2011-05-25,4
0849922070,2011-05-27,2
0849922070,2011-05-28,2
0849922070,2011-05-31,3
0849922070,2011-06-01,1
0849922070,2011-06-02,3
0849922070,2011-06-04,2
0849922070,2011-06-05,1
0849922070,2011-06-06,3
0849922070,2011-06-07,1
0849922070,2011-06-08,1
0849922070,2011-06-09,1
0849922070,2011-06-10,1
0849922070,2011-06-11,4
0849922070,2011-06-13,3
0849922070,2011-06-14,1
0849922070,2011-06-15,1
0849922070,2011-06-16,2
0849922070,2011-06-17,2
0849922070,2011-06-18,2
0849922070,2011-06-20,1
0849922070,2011-06-21,3
0849922070,2011-06-22,2
0849922070,2011-06-23,2
0849922070,2011-06-24,2
0849922070,2011-06-25,1
0849922070,2011-06-26,2
0849922070,2011-06-27,3
0849922070,2011-06-28,1
0849922070,2011-06-29,1
0849922070,2011-06-30,3
0849922070,2011-07-01,2
0849922070,2011-07-02,2
0849922070,2011-07-03,2
0849922070,2011-07-04,2
0849922070,2011-07-05,2
0849922070,2011-07-06,3
0849922070,2011-07-07,2
0849922070,2011-07-08,1
0849922070,2011-07-09,3
0849922070,2011-07-10,3
0849922070,2011-07-11,2
0849922070,2011-07-12,2
0849922070,2011-07-13,3
0849922070,2011-07-14,2
0849922070,2011-07-15,2
0849922070,2011-07-16,1
0849922070,2011-07-17,2
0849922070,2011-07-18,1
0849922070,2011-07-19,2
0849922070,2011-07-20,3
0849922070,2011-07-21,1
0849922070,2011-07-22,3
0849922070,2011-07-24,2
0849922070,2011-07-25,1
0849922070,2011-07-26,1
0849922070,2011-07-27,2
0849922070,2011-07-28,2
0849922070,2011-07-29,1
0849922070,2011-07-30,2
0849922070,2011-07-31,5
0849922070,2011-08-01,1
0849922070,2011-08-02,1
0849922070,2011-08-03,3
0849922070,2011-08-04,2
0849922070,2011-08-05,2
0849922070,2011-08-08,3
0849922070,2011-08-09,1
0849922070,2011-08-10,3
0849922070,2011-08-11,1
0849922070,2011-08-12,2
0849922070,2011-08-13,3
0849922070,2011-08-14,3
0849922070,2011-08-15,3
0849922070,2011-08-16,2
0849922070,2011-08-17,4
0849922070,2011-08-18,1
0849922070,2011-08-19,1
0849922070,2011-08-20,5
0849922070,2011-08-21,2
0849922070,2011-08-22,2
0849922070,2011-08-23,2
0849922070,2011-08-24,1
0849922070,2011-08-26,1
0849922070,2011-08-27,1
0849922070,2011-08-29,2
0849922070,2011-08-30,2
0849922070,2011-08-31,3
0849922070,2011-09-01,4
0849922070,2011-09-02,2
0849922070,2011-09-03,2
0849922070,2011-09-04,2
0849922070,2011-09-05,3
0849922070,2011-09-06,1
0849922070,2011-09-07,1
0849922070,2011-09-08,1
0849922070,2011-09-09,1
0849922070,2011-09-10,2
0849922070,2011-09-11,2
0849922070,2011-09-12,1
0849922070,2011-09-13,1
0849922070,2011-09-14,1
0849922070,2011-09-18,3
0849922070,2011-09-19,2
0849922070,2011-09-20,2
0849922070,2011-09-22,4
0849922070,2011-09-23,1
0849922070,2011-09-24,1
0849922070,2011-09-25,2
0849922070,2011-09-27,1
0849922070,2011-09-28,2
0849922070,2011-09-29,1
0849922070,2011-09-30,2
0849922070,2011-10-01,2
0849922070,2011-10-02,1
0849922070,2011-10-03,1
0849922070,2011-10-04,1
0849922070,2011-10-07,2
0849922070,2011-10-09,4
0849922070,2011-10-11,1
0849922070,2011-10-12,1
0849922070,2011-10-13,1
0849922070,2011-10-14,3
0849922070,2011-10-15,2
0849922070,2011-10-16,4
0849922070,2011-10-17,3
0849922070,2011-10-18,5
0849922070,2011-10-19,7
0849922070,2011-10-20,3
0849922070,2011-10-21,3
0849922070,2011-10-22,4
0849922070,2011-10-23,1
0849922070,2011-10-24,3
0849922070,2011-10-25,4
0849922070,2011-10-26,6
0849922070,2011-10-27,6
0849922070,2011-10-28,2
0849922070,2011-10-29,1
0849922070,2011-10-30,2
0849922070,2011-10-31,2
0849922070,2011-11-01,6
0849922070,2011-11-02,6
0849922070,2011-11-03,10
0849922070,2011-11-04,3
0849922070,2011-11-06,1
0849922070,2011-11-07,2
0849922070,2011-11-08,5
0849922070,2011-11-09,3
0849922070,2011-11-10,2
0849922070,2011-11-11,2
0849922070,2011-11-12,1
0849922070,2011-11-13,2
0849922070,2011-11-14,2
0849922070,2011-11-15,3
0849922070,2011-11-16,3
0849922070,2011-11-17,2
0849922070,2011-11-18,1
0849922070,2011-11-19,2
0849922070,2011-11-22,1
0849922070,2011-11-23,1
0849922070,2011-11-24,2
0849922070,2011-11-25,2
0849922070,2011-11-26,1
0849922070,2011-11-27,3
0849922070,2011-11-28,4
0849922070,2011-11-29,2
0849922070,2011-11-30,1
0849922070,2011-12-01,4
0849922070,2011-12-04,1
0849922070,2011-12-06,2
0849922070,2011-12-07,1
0849922070,2011-12-08,1
0849922070,2011-12-09,2
0849922070,2011-12-12,4
0849922070,2011-12-13,2
0849922070,2011-12-14,3
0849922070,2011-12-16,1
0849922070,2011-12-18,1
0849922070,2011-12-19,1
0849922070,2011-12-20,3
0849922070,2011-12-21,1
0849922070,2011-12-22,3
0849922070,2011-12-25,1
0849922070,2011-12-26,2
0849922070,2011-12-27,1
0849922070,2011-12-28,2
0849922070,2011-12-29,3
0849922070,2011-12-30,1
0849922070,2011-12-31,3
0849922070,2012-01-01,3
0849922070,2012-01-02,2
0849922070,2012-01-03,1
0849922070,2012-01-04,3
0849922070,2012-01-05,1
0849922070,2012-01-06,3
0849922070,2012-01-08,1
0849922070,2012-01-09,1
0849922070,2012-01-10,2
0849922070,2012-01-12,1
0849922070,2012-01-13,2
0849922070,2012-01-16,2
0849922070,2012-01-17,2
0849922070,2012-01-19,2
0849922070,2012-01-20,2
0849922070,2012-01-21,1
0849922070,2012-01-22,2
0849922070,2012-01-27,1
0849922070,2012-01-29,4
0849922070,2012-01-30,2
0849922070,2012-02-01,4
0849922070,2012-02-03,3
0849922070,2012-02-04,2
0849922070,2012-02-05,2
0849922070,2012-02-06,2
0849922070,2012-02-07,4
0849922070,2012-02-10,1
0849922070,2012-02-11,2
0849922070,2012-02-12,3
0849922070,2012-02-13,2
0849922070,2012-02-14,1
0849922070,2012-02-15,1
0849922070,2012-02-16,2
0849922070,2012-02-17,2
0849922070,2012-02-18,1
0849922070,2012-02-19,2
0849922070,2012-02-20,2
0849922070,2012-02-24,3
0849922070,2012-02-25,1
0849922070,2012-02-26,1
0849922070,2012-02-27,4
0849922070,2012-02-28,1
0849922070,2012-03-01,1
0849922070,2012-03-02,1
0849922070,2012-03-03,2
0849922070,2012-03-05,2
0849922070,2012-03-06,1
0849922070,2012-03-10,2
0849922070,2012-03-11,1
0849922070,2012-03-12,3
0849922070,2012-03-14,1
0849922070,2012-03-15,1
0849922070,2012-03-16,2
0849922070,2012-03-17,1
0849922070,2012-03-18,2
0849922070,2012-03-19,3
0849922070,2012-03-20,1
0849922070,2012-03-22,4
0849922070,2012-03-24,1
0849922070,2012-03-25,2
0849922070,2012-03-26,1
0849922070,2012-03-27,1
0849922070,2012-03-28,1
0849922070,2012-03-30,1
0849922070,2012-04-01,2
0849922070,2012-04-05,1
0849922070,2012-04-10,1
0849922070,2012-04-13,1
0849922070,2012-04-14,1
0849922070,2012-04-15,1
0849922070,2012-04-17,4
0849922070,2012-04-18,1
0849922070,2012-04-19,2
0849922070,2012-04-20,1
0849922070,2012-04-21,1
0849922070,2012-04-24,2
0849922070,2012-04-25,1
0849922070,2012-04-26,4
0849922070,2012-04-29,1
0849922070,2012-04-30,2
0849922070,2012-05-01,1
0849922070,2012-05-03,2
0849922070,2012-05-04,1
0849922070,2012-05-05,1
0849922070,2012-05-06,1
0849922070,2012-05-07,1
0849922070,2012-05-08,2
0849922070,2012-05-10,1
0849922070,2012-05-12,1
0849922070,2012-05-13,2
0849922070,2012-05-14,1
0849922070,2012-05-15,1
0849922070,2012-05-16,1
0849922070,2012-05-19,1
0849922070,2012-05-20,1
0849922070,2012-05-21,1
0849922070,2012-05-28,1
0849922070,2012-05-31,3
0849922070,2012-06-06,2
0849922070,2012-06-07,1
0849922070,2012-06-08,1
0849922070,2012-06-11,1
0849922070,2012-06-15,2
0849922070,2012-06-16,1
0849922070,2012-06-17,1
0849922070,2012-06-18,2
0849922070,2012-06-19,2
0849922070,2012-06-20,2
0849922070,2012-06-24,1
0849922070,2012-06-26,1
0849922070,2012-06-29,1
0849922070,2012-06-30,1
0849922070,2012-07-01,1
0849922070,2012-07-02,2
0849922070,2012-07-03,1
0849922070,2012-07-04,1
0849922070,2012-07-05,2
0849922070,2012-07-10,1
0849922070,2012-07-12,1
0849922070,2012-07-13,1
0849922070,2012-07-15,2
0849922070,2012-07-17,1
0849922070,2012-07-22,1
0849922070,2012-07-23,1
0849922070,2012-07-24,1
0849922070,2012-07-25,1
0849922070,2012-07-29,2
0849922070,2012-08-04,1
0849922070,2012-08-06,1
0849922070,2012-08-08,1
0849922070,2012-08-09,1
0849922070,2012-08-12,1
0849922070,2012-08-13,3
0849922070,2012-08-15,2
0849922070,2012-08-17,1
0849922070,2012-08-20,1
0849922070,2012-08-21,1
0849922070,2012-08-24,1
0849922070,2012-08-25,1
0849922070,2012-08-26,1
0849922070,2012-08-29,1
0849922070,2012-09-01,1
0849922070,2012-09-05,1
0849922070,2012-09-06,1
0849922070,2012-09-07,1
0849922070,2012-09-12,2
0849922070,2012-09-14,1
0849922070,2012-09-15,1
0849922070,2012-09-16,1
0849922070,2012-09-17,2
0849922070,2012-09-19,1
0849922070,2012-09-20,1
0849922070,2012-09-21,3
0849922070,2012-09-24,1
0849922070,2012-09-27,1
0849922070,2012-09-29,1
0849922070,2012-10-02,1
0849922070,2012-10-04,1
0849922070,2012-10-05,1
0849922070,2012-10-06,1
0849922070,2012-10-07,1
0849922070,2012-10-09,2
0849922070,2012-10-10,3
0849922070,2012-10-12,2
0849922070,2012-10-13,2
0849922070,2012-10-14,1
0849922070,2012-10-15,1
0849922070,2012-10-16,2
0849922070,2012-10-19,1
0849922070,2012-10-21,2
0849922070,2012-10-22,1
0849922070,2012-10-23,2
0849922070,2012-10-24,3
0849922070,2012-10-25,3
0849922070,2012-10-27,4
0849922070,2012-10-28,2
0849922070,2012-10-29,1
0849922070,2012-10-30,1
0849922070,2012-10-31,1
0849922070,2012-11-01,1
0849922070,2012-11-05,4
0849922070,2012-11-07,3
0849922070,2012-11-08,1
0849922070,2012-11-09,1
0849922070,2012-11-10,2
